acousticness,danceability,energy,duration_ms,instrumentalness,valence,tempo,liveness,loudness,speechiness,key
0.989,0.527,0.178,0.0366116,9.85E-06,0.37,0.43158102,0.104,0.70763448,0.0793,0.27272727
0.996,0.661,0.134,0.03258168,0.0011,0.575,0.29361374,0.119,0.74215018,0.0763,0.18181818
0.982,0.726,0.254,0.03612916,0.33,0.456,0.45526412,0.0398,0.77835722,0.124,0.09090909
0.97,0.719,0.388,0.03293662,0.526,0.806,0.48570267,0.132,0.76208598,0.154,0.09090909
0.971,0.745,0.396,0.03507917,0.00179,0.751,0.48357131,0.238,0.77409756,0.481,0
0.992,0.615,0.13,0.0350366,0.0805,0.256,0.44710419,0.146,0.69889594,0.0466,0.27272727
0.978,0.598,0.31,0.03426917,0.0337,0.537,0.4531533,0.0766,0.77058962,0.0714,0.45454545
0.988,0.681,0.188,0.03288168,0.00732,0.387,0.42337592,0.345,0.74962023,0.0482,0
0.907,0.573,0.246,0.03231918,0.867,0.965,0.84358561,0.0752,0.72738235,0.224,0.45454545
0.989,0.585,0.228,0.03176906,8.55E-06,0.576,0.40526556,0.55,0.75716859,0.0475,0
0.963,0.713,0.294,0.03144919,0.348,0.558,0.35029383,0.387,0.7725002,0.073,0.45454545
0.994,0.536,0.168,0.03341155,0.121,0.554,0.69427573,0.29,0.69374364,0.114,0.18181818
0.937,0.625,0.203,0.03214912,0.0208,0.741,0.54991848,0.0868,0.74767833,0.077,0.45454545
0.989,0.559,0.266,0.03394405,0.847,0.576,0.41591823,0.448,0.78609349,0.0512,0
0.979,0.717,0.209,0.03761153,0.439,0.889,0.52319235,0.0609,0.73253465,0.0622,0.09090909
0.994,0.692,0.477,0.03186656,0.929,0.96,0.48706608,0.369,0.73068671,0.363,0.72727273
0.977,0.653,0.131,0.03359905,0.733,0.593,0.50963627,0.6,0.63951139,0.0628,0.72727273
0.923,0.496,0.311,0.03681166,0.0127,0.718,0.78451543,0.252,0.76420014,0.124,0.45454545
0.945,0.562,0.525,0.03538666,0.0949,0.794,0.65038377,0.129,0.7988098,0.142,0.27272727
0.927,0.741,0.284,0.0358166,0.0788,0.816,0.4346487,0.0633,0.77666588,0.0505,0.27272727
0.98,0.78,0.368,0.0349616,0.907,0.957,0.47391245,0.0798,0.72265289,0.0958,0.45454545
0.995,0.657,0.136,0.03878658,7.64E-05,0.637,0.29769986,0.118,0.70905959,0.339,1
0.968,0.606,0.261,0.0360116,0.124,0.657,0.52575491,0.12,0.72046042,0.0679,0.90909091
0.996,0.66,0.184,0.03491904,0.941,0.43,0.4407594,0.305,0.72049174,0.0322,0.90909091
0.912,0.68,0.47,0.03213656,0.907,0.946,0.74346117,0.0819,0.80425965,0.11,1
0.995,0.673,0.132,0.03260418,0.108,0.587,0.43325243,0.26,0.69399421,0.0771,0.90909091
0.953,0.851,0.221,0.03494417,7.36E-06,0.651,0.4781957,0.0692,0.73776525,0.0932,0.72727273
0.984,0.5,0.193,0.03089907,0.744,0.624,0.60486968,0.227,0.77718268,0.0347,0.90909091
0.951,0.66,0.118,0.03901158,0.452,0.577,0.44477161,0.0841,0.73334899,0.0648,0.63636364
0.933,0.679,0.144,0.03550404,0.168,0.82,0.44693582,0.0915,0.71911362,0.0975,0.27272727
0.986,0.604,0.279,0.03788659,0.237,0.594,0.50623185,0.275,0.7581552,0.0446,0.90909091
0.986,0.811,0.151,0.03808159,0.869,0.544,0.52542227,0.0965,0.71573095,0.0823,0.63636364
0.971,0.561,0.353,0.03602416,0.13,0.514,0.44233225,0.922,0.789022,0.0538,0.90909091
0.968,0.454,0.233,0.03367405,0.0333,0.496,0.49261828,0.218,0.76119333,0.0433,0.63636364
0.983,0.78,0.207,0.03081169,0.0291,0.879,0.41220992,0.101,0.71839323,0.0771,0.90909091
0.988,0.479,0.14,0.03679909,0.65,0.415,0.3354072,0.153,0.70858977,0.0725,0.27272727
0.928,0.579,0.204,0.03353661,0.00459,0.75,0.63379287,0.0901,0.74177433,0.0804,0
0.975,0.553,0.255,0.03123656,0.804,0.638,0.74646314,0.531,0.80534022,0.0874,0.90909091
0.981,0.666,0.278,0.0352166,0.405,0.837,0.41776622,0.107,0.71806436,0.0926,0.63636364
0.942,0.809,0.408,0.03120656,0.0398,0.89,0.46608106,0.307,0.75115496,0.0846,0.09090909
0.98,0.492,0.115,0.03150656,0,0.465,0.71033276,0.037,0.69238118,0.0898,0.81818182
0.995,0.558,0.19,0.03549916,0.572,0.692,0.69840292,0.113,0.71065696,0.0869,0.27272727
0.99,0.603,0.286,0.03154406,0.000713,0.882,0.7250962,0.0682,0.72461045,0.0806,0.63636364
0.988,0.536,0.128,0.03628666,0,0.564,0.37755383,0.314,0.73458617,0.0435,0.18181818
0.995,0.699,0.273,0.03227906,0.367,0.895,0.42041913,0.108,0.75759142,0.0886,0.63636364
0.995,0.501,0.39,0.03135919,0.963,0.807,0.3415179,0.173,0.71294339,0.05,0.18181818
0.988,0.653,0.319,0.02526922,0,0.686,0.41980313,0.266,0.7249863,0.0519,0.63636364
0.992,0.47,0.28,0.02775171,0.926,0.597,0.53569302,0.107,0.63706836,0.129,1
0.992,0.414,0.248,0.03177169,0.884,0.532,0.30425409,0.172,0.60003132,0.0905,0.54545455
0.992,0.564,0.203,0.03403667,5.45E-06,0.814,0.66021511,0.457,0.75951766,0.0743,0.36363636
0.996,0.572,0.0909,0.02159162,0.908,0.57,0.54023088,0.246,0.55538329,0.139,1
0.992,0.435,0.353,0.0292442,0,0.767,0.31908323,0.303,0.70617806,0.0992,0.18181818
0.991,0.783,0.341,0.02551916,0,0.803,0.49808424,0.589,0.7062407,0.873,0.18181818
0.98,0.635,0.285,0.03739909,0,0.759,0.5086055,0.446,0.68162243,0.217,0.09090909
0.989,0.234,0.401,0.03198806,0.993,0.823,0.31783481,0.393,0.70119803,0.04,0.36363636
0.989,0.424,0.283,0.0303092,0.968,0.444,0.56749909,0.289,0.69609271,0.0509,0.54545455
0.995,0.496,0.32,0.03365418,0,0.621,0.44562169,0.272,0.74770965,0.0847,0
0.994,0.227,0.423,0.03735653,0.787,0.182,0.3336208,0.439,0.81260669,0.095,0.54545455
0.99,0.38,0.235,0.03341155,0,0.556,0.33996148,0.457,0.68951531,0.053,0.36363636
0.995,0.26,0.333,0.03051413,0.917,0.19,0.32064787,0.51,0.67208519,0.0896,0.36363636
0.992,0.377,0.335,0.03109913,0.961,0.618,0.326159,0.173,0.68444131,0.0426,0.09090909
0.994,0.563,0.426,0.03182419,0.96,0.733,0.32937041,0.209,0.72302874,0.148,1
0.996,0.574,0.0119,0.03247668,0.936,0.66,0.5150776,0.099,0.49444836,0.102,0.45454545
0.994,0.515,0.272,0.03289668,0.97,0.89,0.53412428,0.15,0.69105004,0.108,0.36363636
0.815,0.433,0.422,0.02946114,9.67E-06,0.453,0.65715154,0.114,0.74457756,0.0418,0.90909091
0.996,0.397,0.229,0.02843421,0.837,0.424,0.32888582,0.379,0.70027406,0.0365,0.54545455
0.996,0.493,0.109,0.02731915,0.822,0.599,0.49421167,0.4,0.57184246,0.423,0.18181818
0.993,0.641,0.283,0.03769909,6.98E-06,0.843,0.27048504,0.15,0.68168507,0.316,0.72727273
0.994,0.6,0.243,0.02747421,0.992,0.614,0.51650261,0.15,0.69028267,0.055,0.36363636
0.978,0.623,0.292,0.03159169,0,0.934,0.25165601,0.341,0.75951766,0.0558,0.36363636
0.996,0.415,0.0359,0.02778921,0.914,0.253,0.28889108,0.105,0.48248375,0.0562,0.09090909
0.995,0.502,0.298,0.03115669,0.919,0.51,0.55537623,0.285,0.69969462,0.0805,0.45454545
0.994,0.391,0.143,0.02660422,0.318,0.549,0.32255336,0.147,0.57373737,0.0425,0.63636364
0.994,0.335,0.305,0.03392155,0.89,0.56,0.41453018,0.407,0.63305927,0.0427,1
0.995,0.519,0.292,0.03131156,0.0502,0.536,0.34222425,0.474,0.70182445,0.0852,0
0.975,0.607,0.279,0.02305411,0,0.849,0.30254982,0.219,0.72960614,0.174,0.45454545
0.995,0.47,0.43,0.03117169,0.981,0.942,0.68365591,0.177,0.73583901,0.0516,0.45454545
0.758,0.725,0.377,0.02346117,1.19E-06,0.806,0.45165847,0.118,0.73674732,0.0324,1
0.995,0.435,0.212,0.02779671,0.0165,0.698,0.50482327,0.252,0.60195756,0.0479,0.54545455
0.995,0.618,0.306,0.03211162,0.967,0.727,0.50357074,0.12,0.72150967,0.0535,0.72727273
0.995,0.336,0.415,0.0286742,0.984,0.76,0.6897543,0.264,0.70334351,0.17,0
0.992,0.666,0.366,0.03448161,0,0.804,0.44416793,0.336,0.73801582,0.0682,0.09090909
0.758,0.718,0.506,0.02590035,9.75E-06,0.885,0.53412017,0.0615,0.77489625,0.0362,0.63636364
0.714,0.627,0.415,0.02664959,0,0.729,0.54988563,0.164,0.75685538,0.0462,0
0.859,0.733,0.516,0.03358518,0,0.779,0.5747843,0.0913,0.75217289,0.0475,0.18181818
0.906,0.743,0.417,0.02730603,0,0.561,0.49263471,0.0982,0.77935949,0.0313,0.45454545
0.88,0.475,0.294,0.03827246,0,0.236,0.51867503,0.109,0.74907212,0.0381,0.90909091
0.996,0.407,0.407,0.0292217,0.982,0.711,0.55386087,0.296,0.68707227,0.116,0
0.994,0.537,0.273,0.02351424,0.866,0.59,0.51916372,0.161,0.60999139,0.114,0.81818182
0.995,0.52,0.168,0.02502173,0.916,0.88,0.55001704,0.106,0.54672304,0.0598,0.54545455
0.818,0.825,0.476,0.02927495,0,0.785,0.49271274,0.0901,0.77533474,0.0328,0.09090909
0.992,0.375,0.345,0.0301592,0.898,0.684,0.30486187,0.266,0.62475922,0.337,0.36363636
0.976,0.613,0.457,0.03328161,0,0.706,0.31490676,0.192,0.69687573,0.51,0.63636364
0.995,0.599,0.227,0.03377417,4.49E-05,0.584,0.3214076,0.129,0.70680448,0.0646,0.90909091
0.838,0.702,0.372,0.02233468,0,0.661,0.64100827,0.13,0.7725785,0.0894,0
0.995,0.332,0.291,0.03282168,0.858,0.593,0.76619153,0.404,0.68481716,0.0555,0.09090909
0.993,0.394,0.327,0.0299867,0.764,0.779,0.25965578,0.14,0.62466526,0.12,0.09090909
0.992,0.564,0.247,0.02644409,0,0.807,0.3130218,0.201,0.68545924,0.291,0.63636364
0.969,0.496,0.297,0.03683659,0,0.795,0.34610093,0.165,0.67692428,0.0816,0.18181818
0.905,0.406,0.947,0.02118869,0.00225,0.272,0.53246519,0.821,0.86470911,0.282,1
0.994,0.433,0.381,0.03210168,0,0.316,0.53055559,0.236,0.81235612,0.0433,0.27272727
0.996,0.566,0.312,0.03107419,0.951,0.762,0.53042007,0.252,0.6878553,0.0853,1
0.995,0.511,0.267,0.02634172,0.000242,0.819,0.547089,0.16,0.66568006,0.0862,0
0.771,0.721,0.394,0.02064963,0,0.675,0.44304271,0.371,0.7732519,0.0651,0.18181818
0.993,0.337,0.311,0.03433667,0.977,0.706,0.47423688,0.745,0.631227,0.0549,0.18181818
0.994,0.512,0.291,0.0252741,0.944,0.888,0.61858591,0.247,0.71100149,0.0407,0.36363636
0.000591,0.779,0.121,0.02472417,0.805,0.335,0.41067813,0.105,0.57901496,0.0547,0.09090909
0.973,0.55,0.333,0.03554904,0,0.822,0.36823993,0.213,0.70284238,0.0543,0.63636364
0.986,0.345,0.237,0.0253266,0.93,0.36,0.25787349,0.168,0.62685772,0.0527,0.54545455
0.996,0.431,0.241,0.02243912,0.877,0.278,0.48067612,0.153,0.7284316,0.0651,0.36363636
0.994,0.6,0.329,0.03152419,0.964,0.564,0.51567717,0.148,0.70666353,0.0683,0.63636364
6.54E-05,0.788,0.898,0.07683929,0.843,0.77,0.51345957,0.0393,0.79278052,0.0704,0.54545455
0.988,0.219,0.301,0.03169162,7.16E-06,0.473,0.31829064,0.159,0.71095451,0.0457,0.27272727
0.995,0.459,0.129,0.0249816,0.973,0.727,0.34969015,0.436,0.55925143,0.0847,0.18181818
0.757,0.74,0.512,0.02346117,0,0.837,0.59972403,0.361,0.80850364,0.0507,0.63636364
0.962,0.57,0.277,0.02657909,0,0.801,0.31470143,0.318,0.69319552,0.0648,0.45454545
0.995,0.481,0.221,0.02066669,1.78E-06,0.743,0.3635953,0.47,0.6578968,0.163,0.09090909
0.97,0.323,0.458,0.03396411,0.928,0.542,0.76699232,0.112,0.69195834,0.0526,0.09090909
0.784,0.628,0.091,0.04725797,0.000944,0.152,0.53586139,0.102,0.64399029,0.0398,0
0.987,0.374,0.383,0.03629416,0,0.524,0.69745839,0.241,0.69213061,0.188,0.45454545
0.749,0.667,0.408,0.02439661,0,0.758,0.54217333,0.0748,0.79065069,0.0286,0.72727273
0.869,0.489,0.392,0.03283574,0,0.552,0.5752812,0.0618,0.76659619,0.0333,0
0.993,0.687,0.173,0.03431155,0,0.765,0.46897214,0.86,0.70901261,0.0772,0.45454545
0.996,0.684,0.262,0.03229406,0.975,0.814,0.49439646,0.149,0.71480698,0.0666,0.90909091
0.996,0.335,0.096,0.02317674,0.766,0.659,0.60443026,0.158,0.50938846,0.0883,1
0.99,0.396,0.246,0.02620166,0.893,0.668,0.26209924,0.165,0.60840968,0.0565,0.54545455
0.992,0.594,0.231,0.03336918,0.932,0.588,0.48424481,0.148,0.69806593,0.0608,0.54545455
0.815,0.724,0.323,0.02421042,0,0.488,0.44768323,0.0997,0.72392138,0.0303,0.18181818
0.994,0.419,0.114,0.04236969,0.96,0.0661,0.52416563,0.0681,0.65133506,0.0476,0.45454545
0.955,0.515,0.219,0.03407905,0,0.664,0.350647,0.31,0.69288231,0.108,0
0.995,0.646,0.345,0.03095663,3.82E-06,0.827,0.50166525,0.196,0.76647091,0.072,0.09090909
0.816,0.678,0.395,0.03769909,0.24,0.832,0.75745666,0.1,0.78576462,0.133,0.27272727
0.994,0.721,0.238,0.02691659,0.162,0.655,0.45736673,0.135,0.74244773,0.0419,0.18181818
0.981,0.865,0.326,0.03259406,0.236,0.854,0.44481678,0.249,0.74168037,0.0492,0.72727273
0.983,0.781,0.303,0.0352616,0.0821,0.923,0.45454135,0.0582,0.79547412,0.0417,0.90909091
0.952,0.618,0.568,0.02941164,0.868,0.962,0.52971783,0.106,0.80062642,0.083,0.63636364
0.94,0.61,0.784,0.03076163,0.105,0.688,0.53873605,0.0835,0.80285021,0.266,0.72727273
0.818,0.712,0.312,0.02404917,0,0.542,0.31613465,0.171,0.7589852,0.0552,0.72727273
0.99,0.622,0.527,0.03132413,0.879,0.741,0.39634179,0.263,0.77539738,0.0468,0.27272727
0.989,0.625,0.275,0.03318655,0.824,0.763,0.42729778,0.483,0.75690236,0.0358,0
0.995,0.614,0.504,0.03376161,0.243,0.825,0.41493674,0.569,0.77395662,0.0332,0.27272727
0.995,0.588,0.209,0.03882164,0.853,0.658,0.69422645,0.119,0.72418761,0.114,0.45454545
0.946,0.693,0.319,0.03092419,0.0121,0.648,0.43946991,0.497,0.76498316,0.0545,0.72727273
0.987,0.488,0.204,0.03451161,0.0954,0.366,0.42803287,0.327,0.73114087,0.0447,0.90909091
0.859,0.765,0.378,0.0358241,0.837,0.781,0.43263233,0.25,0.74871193,0.0796,0.63636364
0.951,0.826,0.447,0.03202162,0.24,0.871,0.39266222,0.0764,0.7719051,0.0547,0.45454545
0.84,0.491,0.33,0.03306168,0.896,0.918,0.85196319,0.269,0.75707462,0.0763,0.45454545
0.986,0.736,0.286,0.03388667,0.0878,0.924,0.42943324,0.124,0.78584293,0.0457,0.63636364
0.964,0.624,0.404,0.03243656,0.0587,0.909,0.46124752,0.71,0.78468405,0.0474,0.81818182
0.93,0.679,0.287,0.03117919,0.212,0.776,0.45725174,0.0627,0.7694464,0.0427,0.90909091
0.932,0.657,0.363,0.03788659,0.0348,0.665,0.6624286,0.189,0.74691097,0.4,0.72727273
0.966,0.664,0.273,0.02751659,0.861,0.869,0.43447622,0.371,0.73093728,0.0445,0.63636364
0.988,0.636,0.26,0.03222412,0.0502,0.711,0.40161884,0.114,0.74182131,0.0449,0.45454545
0.889,0.422,0.392,0.03026157,0.515,0.921,0.77856489,0.327,0.7642158,0.0388,0.63636364
0.973,0.678,0.458,0.03694909,0.929,0.905,0.45884102,0.0675,0.75801425,0.0478,0.90909091
0.987,0.625,0.346,0.03304405,0.928,0.961,0.72733843,0.373,0.74438963,0.0686,0.72727273
0.995,0.291,0.153,0.02837908,0.0188,0.564,0.72746985,0.187,0.59365751,0.0586,0.45454545
0.989,0.439,0.158,0.02397173,0.862,0.746,0.69236613,0.109,0.6111346,0.0732,0.54545455
0.996,0.589,0.254,0.03104907,0.952,0.352,0.47884455,0.255,0.68779266,0.0576,0.18181818
0.992,0.536,0.0815,0.04666154,0.0261,0.25,0.46094363,0.111,0.68603868,0.0494,0.90909091
0.996,0.686,0.235,0.03223912,0.978,0.556,0.48776011,0.307,0.72002192,0.104,0.81818182
0.995,0.396,0.28,0.02426667,0.939,0.799,0.86995035,0.0671,0.72390572,0.049,0
0.996,0.524,0.532,0.03239156,0.943,0.63,0.47908684,0.131,0.71050035,0.385,0.27272727
0.896,0.581,0.132,0.06571892,0.0405,0.315,0.29398334,0.105,0.68179469,0.033,0.90909091
0.996,0.601,0.177,0.03651166,0.941,0.397,0.2987101,0.265,0.66845196,0.0701,0.72727273
0.612,0.755,0.65,0.02736959,0.000153,0.276,0.37350466,0.101,0.82832981,0.42,0
0.995,0.682,0.3,0.03107419,0.979,0.619,0.49943533,0.14,0.73435126,0.0607,0.90909091
0.996,0.605,0.154,0.03039413,0.931,0.688,0.51233024,0.167,0.65304205,0.0626,0.18181818
0.987,0.332,0.278,0.02435667,0.963,0.547,0.7373094,0.177,0.62806358,0.0748,0.72727273
0.98,0.408,0.198,0.02612159,0.9,0.15,0.49611305,0.114,0.5765406,0.0552,0.36363636
0.996,0.463,0.24,0.02807158,0.906,0.692,0.57032447,0.225,0.68087072,0.127,0
0.996,0.425,0.652,0.03435167,0.843,0.71,0.72382313,0.715,0.75001175,0.0707,0.90909091
0.996,0.371,0.429,0.02738665,0.968,0.614,0.3439819,0.193,0.73057709,0.367,0
0.994,0.462,0.277,0.0356741,3.57E-06,0.835,0.37688855,0.0991,0.71054733,0.058,0.63636364
0.975,0.548,0.181,0.03721665,0.0213,0.387,0.4446443,0.226,0.6859917,0.0491,0.54545455
0.671,0.687,0.557,0.03217406,0.000468,0.809,0.49695081,0.0353,0.76570355,0.0594,0.72727273
0.968,0.626,0.452,0.03658666,0.0252,0.835,0.51453552,0.119,0.74636285,0.0698,0.63636364
0.984,0.372,0.0909,0.1923883,0.854,0.101,0.29512909,0.077,0.54875891,0.0557,0.18181818
0.996,0.508,0.491,0.03217162,0.931,0.765,0.30599942,0.192,0.6735886,0.219,0.54545455
0.985,0.707,0.316,0.02811658,0,0.841,0.36963619,0.167,0.68058883,0.0686,0
0.985,0.778,0.179,0.03098157,0.755,0.726,0.3959147,0.0889,0.729105,0.0502,0.45454545
0.772,0.59,0.138,0.05220944,0.000221,0.296,0.33353867,0.12,0.7037037,0.0628,0.63636364
0.992,0.674,0.176,0.03421161,0.0264,0.481,0.40649345,0.273,0.7432934,0.0574,1
0.996,0.588,0.316,0.0296042,0.966,0.893,0.70947447,0.228,0.71356981,0.0668,0.18181818
0.996,0.634,0.438,0.02992407,0.956,0.588,0.52381246,0.273,0.7218542,0.253,0.45454545
0.931,0.661,0.239,0.03113157,0,0.901,0.38200545,0.0511,0.73038916,0.243,0.81818182
0.992,0.382,0.222,0.03033019,0.902,0.515,0.32869281,0.12,0.71988098,0.0712,0.18181818
0.922,0.565,0.448,0.03301162,0.0434,0.753,0.35160386,0.107,0.76114635,0.0554,0.63636364
0.996,0.533,0.219,0.03159919,0.911,0.428,0.29177806,0.31,0.70771279,0.0827,0.72727273
0.624,0.657,0.455,0.03294918,0.00194,0.96,0.58902208,0.214,0.75362932,0.0547,0.90909091
0.601,0.647,0.587,0.05789403,0.635,0.552,0.4915793,0.128,0.76921149,0.0638,0.45454545
0.996,0.369,0.506,0.02988414,0.942,0.752,0.49654835,0.37,0.71627907,0.182,0.63636364
0.996,0.628,0.403,0.03138656,0.898,0.949,0.31938712,0.693,0.7335839,0.0352,0.18181818
0.991,0.656,0.467,0.02943658,0,0.729,0.53331116,0.219,0.74556417,0.177,0.81818182
0.89,0.727,0.411,0.03100669,0.105,0.856,0.45736262,0.249,0.77051131,0.0622,0.45454545
0.995,0.666,0.329,0.03483167,0.227,0.689,0.45029506,0.0813,0.78039308,0.033,0.45454545
0.821,0.589,0.895,0.09297132,0.675,0.745,0.58098946,0.593,0.87236708,0.103,0.90909091
0.995,0.559,0.138,0.0295442,0.907,0.494,0.4571614,0.238,0.5908073,0.117,0.18181818
0.996,0.585,0.306,0.02764671,0.954,0.623,0.48036812,0.286,0.7453136,0.0774,0.36363636
0.975,0.722,0.267,0.02950407,0,0.937,0.51859289,0.265,0.7310469,0.0926,0.36363636
0.991,0.61,0.374,0.0361316,0,0.517,0.56755658,0.159,0.75734085,0.293,0.27272727
0.99,0.404,0.314,0.0355916,0,0.505,0.30457441,0.298,0.67657975,0.0785,0
0.995,0.374,0.458,0.02685659,0.911,0.693,0.55200056,0.422,0.74116357,0.0369,0.72727273
0.995,0.644,0.262,0.03049163,7.66E-06,0.81,0.26625518,0.127,0.70091614,0.0767,0.81818182
0.996,0.494,0.232,0.03221418,0.927,0.541,0.27062877,0.174,0.6555164,0.175,0.81818182
0.995,0.334,0.382,0.03057919,0.886,0.556,0.83308077,0.114,0.75582178,0.0393,0.45454545
0.784,0.602,0.333,0.03290418,1.22E-06,0.617,0.31801139,0.127,0.79317203,0.0284,0
0.996,0.725,0.284,0.03040913,0.961,0.803,0.48938224,0.223,0.72022551,0.0691,0
0.996,0.653,0.251,0.03124913,0.96,0.7,0.47925932,0.114,0.71648266,0.0681,0.18181818
0.995,0.225,0.432,0.03135413,0.983,0.705,0.70593453,0.193,0.69402553,0.058,0.45454545
0.000847,0.339,0.623,0.06021639,0.0125,0.451,0.33201099,0.354,0.73316107,0.0481,0.63636364
0.995,0.6,0.256,0.02696665,1.72E-06,0.721,0.33459818,0.401,0.71068828,0.0932,0.54545455
0.996,0.3,0.369,0.03439911,0.948,0.647,0.29518659,0.324,0.72266855,0.0598,0.27272727
0.991,0.494,0.212,0.0354416,0,0.456,0.32971126,0.777,0.77347115,0.0332,0.09090909
0.988,0.438,0.338,0.03292405,0.925,0.923,0.86180274,0.151,0.74045885,0.0479,0.27272727
0.993,0.616,0.302,0.0289442,0,0.712,0.55914204,0.0865,0.70761882,0.161,0.27272727
0.996,0.487,0.0849,0.03491417,0.818,0.322,0.5456106,0.121,0.66766894,0.0969,0.72727273
0.996,0.389,0.372,0.03181912,0.952,0.236,0.54839491,0.239,0.7582335,0.0709,0.27272727
0.996,0.393,0.388,0.03406161,0.967,0.475,0.87655796,0.428,0.75270535,0.176,0.72727273
0.996,0.432,0.257,0.03453654,0.927,0.681,0.29183145,0.236,0.77234359,0.0805,0.09090909
0.996,0.467,0.36,0.03005157,0.897,0.601,0.49006394,0.29,0.72230835,0.0516,0.18181818
0.995,0.397,0.334,0.03438917,0.978,0.507,0.56065329,0.215,0.67704957,0.0706,0.36363636
0.995,0.53,0.297,0.03096169,0.912,0.7,0.52573027,0.13,0.65069298,0.136,0.90909091
0.995,0.355,0.299,0.03032419,0.771,0.647,0.53566017,0.14,0.64214235,0.0456,0.90909091
0.995,0.585,0.362,0.03268162,0.769,0.757,0.75450808,0.341,0.71433717,0.0934,0
0.993,0.794,0.327,0.02984157,0.0294,0.686,0.44648819,0.112,0.71167489,0.0535,0.45454545
0.99,0.689,0.319,0.03392155,0.523,0.801,0.4016558,0.0421,0.74547021,0.0612,0
0.996,0,0.0258,0.02418923,0.768,0,0,0.0831,0.54977684,0,0.45454545
0.658,0.65,0.599,0.0359291,0.000117,0.823,0.4783189,0.239,0.78009553,0.0536,0.72727273
0.994,0.443,0.0558,0.03399411,0.929,0.579,0.30560107,0.313,0.59008692,0.119,0.27272727
0.571,0.613,0.578,0.02885908,0.0526,0.673,0.55283421,0.137,0.76487354,0.0305,1
0.996,0.738,0.285,0.03205406,0.838,0.603,0.46386346,0.186,0.75932973,0.0537,0.72727273
0.469,0.59,0.37,0.03794902,0,0.628,0.33051206,0.304,0.75693368,0.0367,0.72727273
0.996,0.451,0.599,0.03129169,0.911,0.922,0.75441363,0.849,0.79563073,0.11,0.54545455
0.996,0.689,0.245,0.03150919,0.916,0.672,0.51991524,0.273,0.7216976,0.0671,0.63636364
0.995,0.64,0.311,0.03104907,0.973,0.744,0.5094063,0.201,0.71682719,0.0539,0.27272727
0.996,0.424,0.309,0.03733403,0.946,0.327,0.52253118,0.175,0.67454389,0.0591,0.45454545
0.991,0.576,0.487,0.03164156,0.963,0.872,0.53923296,0.145,0.69872367,0.0987,0.45454545
0.995,0.494,0.111,0.02892414,0.684,0.634,0.52447774,0.176,0.57569493,0.0653,0.45454545
0.996,0.209,0.52,0.03064407,0.987,0.575,0.71153601,0.501,0.69446402,0.0739,0.90909091
0.995,0.436,0.492,0.03145669,0.967,0.781,0.5222355,0.367,0.71584058,0.0977,0.18181818
0.713,0.658,0.398,0.03648653,0,0.882,0.64872468,0.127,0.78217837,0.0434,0.63636364
0.00262,0.478,0.601,0.08335132,0.0125,0.453,0.57687048,0.413,0.70373502,0.0434,0.63636364
0.996,0.315,0.278,0.02684665,0.975,0.902,0.8298899,0.423,0.71320962,0.0607,0.90909091
0.996,0.37,0.4,0.03109913,0.985,0.554,0.52274883,0.532,0.69513742,0.0697,0.45454545
0.993,0.692,0.273,0.02794408,8.00E-06,0.953,0.29262403,0.181,0.71267716,0.0921,0.45454545
0.99,0.563,0.23,0.03057413,0.908,0.684,0.40824699,0.348,0.74636285,0.0328,0.72727273
0.995,0.301,0.312,0.03232687,0.916,0.715,0.28201653,0.422,0.70479994,0.0527,0.36363636
0.996,0.386,0.518,0.03080907,0.882,0.726,0.48082807,0.31,0.76955603,0.0446,0
0.995,0.434,0.322,0.03334405,0.883,0.745,0.83596775,0.128,0.69504346,0.0497,0.90909091
0.861,0.524,0.383,0.02933158,0,0.832,0.67584915,0.24,0.75693368,0.0544,0
0.996,0.825,0.251,0.02787658,0.898,0.586,0.30970773,0.133,0.7441234,0.0775,0.27272727
0.992,0.723,0.381,0.02896914,2.01E-06,0.833,0.48753835,0.0687,0.76011276,0.482,0.81818182
0.996,0.674,0.318,0.02780665,0.931,0.766,0.53662523,0.153,0.68832511,0.256,0.90909091
0.977,0.583,0.301,0.03192412,0.515,0.918,0.74693951,0.18,0.78225668,0.218,0.45454545
0.983,0.649,0.587,0.03357411,0.495,0.659,0.4556214,0.138,0.7771357,0.147,0.90909091
0.991,0.523,0.189,0.0256491,0.94,0.822,0.5090367,0.216,0.61204291,0.106,0.72727273
0.0126,0.387,0.715,0.11982866,0.623,0.436,0.53285532,0.227,0.7329105,0.118,0.63636364
0.996,0.456,0.325,0.03141656,0.95,0.44,0.52357016,0.327,0.69036097,0.129,0.36363636
0.763,0.654,0.326,0.03782903,0,0.675,0.32787558,0.0366,0.7654843,0.0706,0
0.995,0.801,0.398,0.02275674,0.895,0.878,0.43654187,0.0802,0.75557122,0.0459,0.90909091
0.995,0.382,0.274,0.03211912,0.0201,0.354,0.52313075,0.293,0.67125519,0.062,0.45454545
0.995,0.534,0.166,0.03208668,0,0.727,0.53138513,0.139,0.69842612,0.0719,0.45454545
0.996,0.58,0.117,0.02668672,0.934,0.776,0.53483062,0.137,0.54661342,0.129,0.45454545
0.951,0.592,0.115,0.05076157,6.61E-06,0.361,0.47538264,0.115,0.72141571,0.041,0.45454545
0.995,0.456,0.116,0.03461417,0.954,0.443,0.54497407,0.146,0.67139613,0.1,0.72727273
